COMMANDID,MESSAGENAME,TEXT,LEVEL,MACHINENAME,TRANSACTIONID,CARRIER,UNITNAME,PROCESS,OPERATION_NAME,TIME_EX,THREAD,COMMAND
,VM-FABTRANSPORTLOCATIONCHANGED,[ 2025-12-29 17:46:04.571 ] [ WELL ] [ THREAD-ID=119 ] [ kr.co.aim.nanotrans.communication.msb.tibrv.marker.MsSender.send ] [ < ?xml version="1.0" encoding="UTF-8"? > < MESSAGE > < HEADER > < MESSAGENAME > VM-FABTRANSPORTLOCATIONCHANGED < /MESSAGENAME > < TRANSACTIONID > MCS2025122917460448904-t8dn < /TRANSACTIONID > < CONVERSATIONID > c1b9dccd-dd3f-4422-8f8a-cb6f5a73c9cb < /CONVERSATIONID > < TIME > 2025-12-29 17:46:04.481 < /TIME > < /HEADER > < ORIGINATED > < ORIGINATEDTYPE > N < /ORIGINATEDTYPE > < ORIGINATEDNAME / > < MACHINENAME > M16-M14 < /MACHINENAME > < CONNECTIONID / > < USERNAME > SFAB < /USERNAME > < /ORIGINATED > < DATA > < CEID > 1 < /CEID > < CARRIERID > 4PDML395 < /CARRIERID > < STATE > TRANSFERRING < /STATE > < LOTID > TE25160 < /LOTID > < TYPE > FOUP < /TYPE > < PROCESSTYPE > FOUP < /PROCESSTYPE > < SOURCEFABNAME > M14 < /SOURCEFABNAME > < SOURCEFLOORNAME > 3F < /SOURCEFLOORNAME > < SOURCEMACHINENAME > 4ANZ53G1 < /SOURCEMACHINENAME > < SOURCEUNITNAME > 4ANZ53G1_Partition1 < /SOURCEUNITNAME > < DESTFABNAME > M16 < /DESTFABNAME > < DESTFLOORNAME > 6F < /DESTFLOORNAME > < DESTMACHINENAME > 6ANZ6122 < /DESTMACHINENAME > < DESTUNITNAME > 6ANZ6122_Partition1 < /DESTUNITNAME > < CURRENTFABNAME > M16 < /CURRENTFABNAME > < CURRENTFLOORNAME > 6F < /CURRENTFLOORNAME > < CURRENTMACHINENAME > 6ABL6022 < /CURRENTMACHINENAME > < CURRENTUNITNAME > 6ABL6022_AI623 < /CURRENTUNITNAME > < TRANSPORTJOBID > N4PDML39520251229173110 < /TRANSPORTJOBID > < PRIORITY > 50 < /PRIORITY > < USERNAME > SFAB < /USERNAME > < CMDTYPE / > < /DATA > < TAIL / > < /MESSAGE > was sent to M16.REAL.NANOTRANS.EM.MS01_VM_P. transactionId=MCS2025122917460448904-t8dn. [GTXN:MCS2025122917460448904-t8dn] ],WELL,M16-M14,'MCS2025122917460448904-t8dn,4PDML395,,ts04_m16a,MsSender.send,[2025-12-29 17:46:04.571],THREAD-ID=119,
,VM-TRANSPORTJOBLOCATIONCHANGED,[ 2025-12-29 17:46:04.575 ] [ WELL ] [ Tibrv Dispatcher ] [ kr.co.aim.nanotrans.communication.msb.tibrv.marker.EsListener.onMsg ] [ < MESSAGE > < HEADER > < MESSAGENAME > VM-TRANSPORTJOBLOCATIONCHANGED < /MESSAGENAME > < TRANSACTIONID > MCS2025122917460457504-2P48 < /TRANSACTIONID > < CONVERSATIONID > 4f8d8c7d-1580-40e8-95f8-f5d7155c3536 < /CONVERSATIONID > < TIME > 2025-12-29 17:46:04.573 < /TIME > < /HEADER > < ORIGINATED > < ORIGINATEDTYPE > M < /ORIGINATEDTYPE > < ORIGINATEDNAME / > < MACHINENAME > M16-M14 < /MACHINENAME > < CONNECTIONID > M16-M14 < /CONNECTIONID > < USERNAME / > < /ORIGINATED > < DATA > < LIST > < CEID > 1 < /CEID > < LIST > < CARRIERID > 4PDML395 < /CARRIERID > < STATE > TRANSFERRING < /STATE > < LOTID > TE25160 < /LOTID > < TYPE > FOUP < /TYPE > < PROCESSTYPE > FOUP < /PROCESSTYPE > < SOURCEFABNAME > M14 < /SOURCEFABNAME > < SOURCEFLOORNAME > 3F < /SOURCEFLOORNAME > < SOURCEMACHINENAME > 4ANZ53G1 < /SOURCEMACHINENAME > < SOURCEUNITNAME > 4ANZ53G1_Partition1 < /SOURCEUNITNAME > < DESTFABNAME > M16 < /DESTFABNAME > < DESTFLOORNAME > 6F < /DESTFLOORNAME > < DESTMACHINENAME > 6ANZ6122 < /DESTMACHINENAME > < DESTUNITNAME > 6ANZ6122_Partition1 < /DESTUNITNAME > < CURRENTFABNAME > M16 < /CURRENTFABNAME > < CURRENTFLOORNAME > 6F < /CURRENTFLOORNAME > < CURRENTMACHINENAME > 6ABL6022 < /CURRENTMACHINENAME > < CURRENTUNITNAME > 6ABL6022_AI623 < /CURRENTUNITNAME > < TRANSPORTJOBID > N4PDML39520251229173110 < /TRANSPORTJOBID > < PRIORITY > 50 < /PRIORITY > < USERNAME > SFAB < /USERNAME > < CMDTYPE / > < /LIST > < /LIST > < /DATA > < TAIL > < SECSII > < ![CDATA[RECV S11F69:FabTransportJobInfo [D=1] [len=215] [SB=55190201] < L.2 < U2.1 [CEID] '1' > < L.21 < A.8 [CARRIERID] '4PDML395' > < A.12 [STATE] 'TRANSFERRING' > < A.7 [LOTID] 'TE25160' > < A.4 [TYPE] 'FOUP' > < A.4 [PROCESSTYPE] 'FOUP' > < A.3 [SOURCEFABNAME] 'M14' > < A.2 [SOURCEFLOORNAME] '3F' > < A.8 [SOURCEMACHINENAME] '4ANZ53G1' > < A.19 [SOURCEUNITNAME] '4ANZ53G1_Partition1' > < A.3 [DESTFABNAME] 'M16' > < A.2 [DESTFLOORNAME] '6F' > < A.8 [DESTMACHINENAME] '6ANZ6122' > < A.19 [DESTUNITNAME] '6ANZ6122_Partition1' > < A.3 [CURRENTFABNAME] 'M16' > < A.2 [CURRENTFLOORNAME] '6F' > < A.8 [CURRENTMACHINENAME] '6ABL6022' > < A.14 [CURRENTUNITNAME] '6ABL6022_AI623' > < A.23 [TRANSPORTJOBID] 'N4PDML39520251229173110' > < A.2 [PRIORITY] '50' > < A.4 [USERNAME] 'SFAB' > < A.0 [CMDTYPE] '' > > > .]] > < /SECSII > < /TAIL > < /MESSAGE > . transactionId=MCS2025122917460457504-2P48. [GTXN:MCS2025122917460457504-2P48] ],WELL,M16-M14,'MCS2025122917460457504-2P48,4PDML395,,ts01_m14a,EsListener.onMsg,[2025-12-29 17:46:04.575],Tibrv Dispatcher,
N4PDML39520251229174042,RAIL-CARRIERTRANSFER,[ 2025-12-29 17:46:04.619 ] [ WELL ] [ THREAD-ID=520 ] [ kr.co.aim.nanotrans.communication.msb.tibrv.marker.EsSender.send ] [ < ?xml version="1.0" encoding="UTF-8"? > < MESSAGE > < HEADER > < MESSAGENAME > RAIL-CARRIERTRANSFER < /MESSAGENAME > < TRANSACTIONID / > < CONVERSATIONID / > < TIME > 2025-12-29 17:46:04.616 < /TIME > < /HEADER > < ORIGINATED > < ORIGINATEDTYPE > N < /ORIGINATEDTYPE > < ORIGINATEDNAME / > < MACHINENAME > 6ACM3901 < /MACHINENAME > < CONNECTIONID / > < USERNAME > NANOTRANS < /USERNAME > < /ORIGINATED > < DATA > < COMMANDID > N4PDML39520251229174042 < /COMMANDID > < CARRIERID > 4PDML395 < /CARRIERID > < CARRIERLOC / > < CARRIERZONENAME / > < SOURCEUNIT > 6ABL6022_AI623 < /SOURCEUNIT > < SOURCECONTAINER / > < SOURCESLOT / > < DESTUNIT > 6ANZ6122-214 < /DESTUNIT > < DESTCONTAINER / > < DESTSLOT / > < RESULTCODE / > < PRIORITY > 80 < /PRIORITY > < LOTID > TE25160 < /LOTID > < CARRIERTYPE > FOUP < /CARRIERTYPE > < STEPID > J3050000C < /STEPID > < OPER_DESC / > < WF_QTY / > < NEXTTOUNIT / > < /DATA > < TAIL / > < /MESSAGE > was sent to M16.REAL.NANOTRANS.MCSEIF.EI01_M16A_OHT_P. transactionId=MCS2025122917460440404-9dcj. [GTXN:MCS2025122917460440404-9dcj] ],WELL,6ACM3901,'MCS2025122917460440404-9dcj,4PDML395,,ts13_m16a,EsSender.send,[2025-12-29 17:46:04.619],THREAD-ID=520,
N4PDML39520251229174042,RAIL-CARRIERTRANSFER,[ 2025-12-29 17:46:04.622 ] [ WELL ] [ THREAD-ID=520 ] [ kr.co.aim.nanotrans.communication.msb.tibrv.marker.EsSender.send ] [ < ?xml version="1.0" encoding="UTF-8"? > < MESSAGE > < HEADER > < MESSAGENAME > RAIL-CARRIERTRANSFER < /MESSAGENAME > < TRANSACTIONID / > < CONVERSATIONID / > < TIME > 2025-12-29 17:46:04.616 < /TIME > < /HEADER > < ORIGINATED > < ORIGINATEDTYPE > N < /ORIGINATEDTYPE > < ORIGINATEDNAME / > < MACHINENAME > 6ACM3901 < /MACHINENAME > < CONNECTIONID / > < USERNAME > NANOTRANS < /USERNAME > < /ORIGINATED > < DATA > < COMMANDID > N4PDML39520251229174042 < /COMMANDID > < CARRIERID > 4PDML395 < /CARRIERID > < CARRIERLOC / > < CARRIERZONENAME / > < SOURCEUNIT > 6ABL6022_AI623 < /SOURCEUNIT > < SOURCECONTAINER / > < SOURCESLOT / > < DESTUNIT > 6ANZ6122-214 < /DESTUNIT > < DESTCONTAINER / > < DESTSLOT / > < RESULTCODE / > < PRIORITY > 80 < /PRIORITY > < LOTID > TE25160 < /LOTID > < CARRIERTYPE > FOUP < /CARRIERTYPE > < STEPID > J3050000C < /STEPID > < OPER_DESC / > < WF_QTY / > < NEXTTOUNIT / > < /DATA > < TAIL / > < /MESSAGE > was sent to M16.REAL.NANOTRANS.MCSEIF.EI01_M16A_OHT_S. transactionId=MCS2025122917460440404-9dcj. [GTXN:MCS2025122917460440404-9dcj] ],WELL,6ACM3901,'MCS2025122917460440404-9dcj,4PDML395,,ts13_m16a,EsSender.send,[2025-12-29 17:46:04.622],THREAD-ID=520,
N4PDML39520251229174042,RAIL-CARRIERTRANSFERREPLY,[ 2025-12-29 17:46:04.688 ] [ WELL ] [ Tibrv Dispatcher ] [ kr.co.aim.nanotrans.communication.msb.tibrv.marker.EsListener.onMsg ] [ < MESSAGE > < HEADER > < MESSAGENAME > RAIL-CARRIERTRANSFERREPLY < /MESSAGENAME > < TRANSACTIONID > MCS2025122917460468704-brbv < /TRANSACTIONID > < CONVERSATIONID > d8bce73a-86aa-4a61-9d4f-1eb843e03ddb < /CONVERSATIONID > < TIME > 2025-12-29 17:46:04.684 < /TIME > < /HEADER > < ORIGINATED > < ORIGINATEDTYPE > M < /ORIGINATEDTYPE > < ORIGINATEDNAME / > < MACHINENAME > 6ACM3901 < /MACHINENAME > < CONNECTIONID > 6ACM3901 < /CONNECTIONID > < USERNAME / > < /ORIGINATED > < DATA > < DESTUNIT > 6ANZ6122-214 < /DESTUNIT > < CARRIERID > 4PDML395 < /CARRIERID > < COMMANDID > N4PDML39520251229174042 < /COMMANDID > < STEPID > J3050000C < /STEPID > < SOURCEUNIT > 6ABL6022_AI623 < /SOURCEUNIT > < LOTID > TE25160 < /LOTID > < CARRIERTYPE > FOUP < /CARRIERTYPE > < LIST > < HCACK > 4 < /HCACK > < CPCOUNT / > < /LIST > < RESULTCODE > 4 < /RESULTCODE > < /DATA > < TAIL > < SECSII > < ![CDATA[RECV S2F50:EnhancedHostCommandAcknowledgeNew1 [D=6] [len=17] [SB=108832196] < L.2 < B.1 [HCACK] '4' > < L.0 [CPCOUNT] > > .]] > < /SECSII > < /TAIL > < /MESSAGE > . transactionId=MCS2025122917460468704-brbv. [GTXN:MCS2025122917460468704-brbv] ],WELL,6ACM3901,'MCS2025122917460468704-brbv,4PDML395,,ts13_m16a,EsListener.onMsg,[2025-12-29 17:46:04.688],Tibrv Dispatcher,
,,[ 2025-12-29 17:46:05.467 ] [ WELL ] [ THREAD-ID=128 ] [ kr.co.aim.nanotrans.server.extension.framework.communication.msb.cmessage.interfaceManager.HostInterface.send ] [ < ?xml version="1.0" encoding="UTF-8"? > < Envelop > < Header > < Factory > M16 < /Factory > < Environment > REAL < /Environment > < Sender_Node > MCS < /Sender_Node > < Send_Process > MCS < /Send_Process > < Listen_Process > MHS < /Listen_Process > < Command > MCSMHS_TRANSFER_COMPLETED_EVENT < /Command > < GTXN_ID > MCS2025122917460440604-5lGU < /GTXN_ID > < GTXN_SEQ > 0 < /GTXN_SEQ > < /Header > < Body > < DATA DESTINATION="MHS" ORIGINATION="MCS" TID="MCSMHS_TRANSFER_COMPLETED_EVENT" SEQUENCE_NAME="MCSMHS_TRANSFER_COMPLETED_EVENT" > < MCSMHS_TRANSFER_COMPLETED_EVENT > < TRANSFER_COMPLETED_INFO CARRIER_ID="4PDML395" DEVICE_ID="6ABL6022" SUB_DEVICE_ID="AI623" SOURCE_ID="6ABL6022" DETAIL_SOURCE_ID="AI311" DESTINATION_ID="6ABL6022" DETAIL_DESTINATION_ID="AOG6" RESULT_CODE="0" EVENT_TIME="2025/12/29 17:46:05" / > < /MCSMHS_TRANSFER_COMPLETED_EVENT > < /DATA > < /Body > < /Envelop > was sent to M16.REAL.NANOTRANS.MESSO.MESSO.*. transactionId=MCS2025122917460440604-5lGU. [GTXN:MCS2025122917460440604-5lGU] ],WELL,,'MCS2025122917460440604-5lGU,4PDML395,,ts11_m16a,HostInterface.send,[2025-12-29 17:46:05.467],THREAD-ID=128,MCSMHS_TRANSFER_COMPLETED_EVENT
N4PDML39520251229174042,RAIL-TRANSFERINITIATED,[ 2025-12-29 17:46:05.838 ] [ WELL ] [ Tibrv Dispatcher ] [ kr.co.aim.nanotrans.communication.msb.tibrv.marker.EsListener.onMsg ] [ < MESSAGE > < HEADER > < MESSAGENAME > RAIL-TRANSFERINITIATED < /MESSAGENAME > < TRANSACTIONID > MCS2025122917460583804-3eWL < /TRANSACTIONID > < CONVERSATIONID > d940d083-6fac-4402-a2a4-bb569fb32ed7 < /CONVERSATIONID > < TIME > 2025-12-29 17:46:05.836 < /TIME > < /HEADER > < ORIGINATED > < ORIGINATEDTYPE > M < /ORIGINATEDTYPE > < ORIGINATEDNAME / > < MACHINENAME > 6ACM3901 < /MACHINENAME > < CONNECTIONID > 6ACM3901 < /CONNECTIONID > < USERNAME / > < /ORIGINATED > < DATA > < LIST > < DATAID > 0 < /DATAID > < CEID > 108 < /CEID > < RPTIDCOUNT > < LIST > < RPTID > 3 < /RPTID > < VCOUNT > < COMMANDID > N4PDML39520251229174042 < /COMMANDID > < /VCOUNT > < /LIST > < /RPTIDCOUNT > < /LIST > < /DATA > < TAIL > < SECSII > < ![CDATA[RECV S6F11:TransferCommandStateEventReportSend W [D=6] [len=57] [SB=430083043] < L.3 < U4.1 [DATAID] '0' > < U2.1 [CEID] '108' > < L.1 [RPTIDCOUNT] < L.2 < U2.1 [RPTID] '3' > < L.1 [VCOUNT] < A.23 [COMMANDID] 'N4PDML39520251229174042' > > > > > .]] > < /SECSII > < /TAIL > < /MESSAGE > . transactionId=MCS2025122917460583804-3eWL. [GTXN:MCS2025122917460583804-3eWL] ],WELL,6ACM3901,'MCS2025122917460583804-3eWL,,,ts14_m16a,EsListener.onMsg,[2025-12-29 17:46:05.838],Tibrv Dispatcher,
N4PDML39520251229174042,RAIL-VEHICLEASSIGNED,[ 2025-12-29 17:46:05.841 ] [ WELL ] [ Tibrv Dispatcher ] [ kr.co.aim.nanotrans.communication.msb.tibrv.marker.EsListener.onMsg ] [ < MESSAGE > < HEADER > < MESSAGENAME > RAIL-VEHICLEASSIGNED < /MESSAGENAME > < TRANSACTIONID > MCS2025122917460584104-b0Sz < /TRANSACTIONID > < CONVERSATIONID > 7a7e3f2c-995e-49c2-a441-107e3bf6589f < /CONVERSATIONID > < TIME > 2025-12-29 17:46:05.837 < /TIME > < /HEADER > < ORIGINATED > < ORIGINATEDTYPE > M < /ORIGINATEDTYPE > < ORIGINATEDNAME / > < MACHINENAME > 6ACM3901 < /MACHINENAME > < CONNECTIONID > 6ACM3901 < /CONNECTIONID > < USERNAME / > < /ORIGINATED > < DATA > < LIST > < DATAID > 0 < /DATAID > < CEID > 204 < /CEID > < RPTIDCOUNT > < LIST > < RPTID > 6 < /RPTID > < VCOUNT > < VEHICLEID > V00772 < /VEHICLEID > < COMMANDID > N4PDML39520251229174042 < /COMMANDID > < /VCOUNT > < /LIST > < /RPTIDCOUNT > < /LIST > < /DATA > < TAIL > < SECSII > < ![CDATA[RECV S6F11:VehicleAssignedEventReportSend W [D=6] [len=65] [SB=430083044] < L.3 < U4.1 [DATAID] '0' > < U2.1 [CEID] '204' > < L.1 [RPTIDCOUNT] < L.2 < U2.1 [RPTID] '6' > < L.2 [VCOUNT] < A.6 [VEHICLEID] 'V00772' > < A.23 [COMMANDID] 'N4PDML39520251229174042' > > > > > .]] > < /SECSII > < /TAIL > < /MESSAGE > . transactionId=MCS2025122917460584104-b0Sz. [GTXN:MCS2025122917460584104-b0Sz] ],WELL,6ACM3901,'MCS2025122917460584104-b0Sz,,,ts04_m16a,EsListener.onMsg,[2025-12-29 17:46:05.841],Tibrv Dispatcher,
,UI-CARRIER,[ 2025-12-29 17:46:05.868 ] [ WELL ] [ THREAD-ID=303 ] [ kr.co.aim.nanotrans.server.extension.framework.communication.msb.tibrv.marker.UiSenderEx.send ] [ < ?xml version="1.0" encoding="UTF-8"? > < MESSAGE > < HEADER > < MESSAGENAME > UI-CARRIER < /MESSAGENAME > < TRANSACTIONID / > < CONVERSATIONID / > < TIME / > < /HEADER > < ORIGINATED > < ORIGINATEDTYPE > N < /ORIGINATEDTYPE > < ORIGINATEDNAME / > < MACHINENAME > 6ABL6022 < /MACHINENAME > < CONNECTIONID / > < USERNAME / > < /ORIGINATED > < DATA > < CARRIERNAME > 4PDML395 < /CARRIERNAME > < MACHINENAME > 6ABL6022 < /MACHINENAME > < UNITNAME > 6ABL6022_AI623 < /UNITNAME > < CARRIERKIND > CARRIER < /CARRIERKIND > < STATE > MOVING < /STATE > < TYPE > FOUP < /TYPE > < RESERVED > T < /RESERVED > < HOLDED > F < /HOLDED > < PRODUCTEMPTY / > < LOTID / > < CONTAINERNAME / > < SLOTNUMBER / > < MAXCAPA > -1 < /MAXCAPA > < CARRIERSHOPNAME > M16 < /CARRIERSHOPNAME > < /DATA > < TAIL / > < /MESSAGE > was sent to DocumentM16.REAL.NANOTRANS.MCSUIF.SENDER.ALL. transactionId=MCS2025122917460583804-3eWL. [GTXN:MCS2025122917460583804-3eWL] ],WELL,6ABL6022,'MCS2025122917460583804-3eWL,4PDML395,6ABL6022_AI623,ts14_m16a,UiSenderEx.send,[2025-12-29 17:46:05.868],THREAD-ID=303,
N4PDML39520251229174042,RAIL-TRANSFERRING,[ 2025-12-29 17:46:17.248 ] [ WELL ] [ Tibrv Dispatcher ] [ kr.co.aim.nanotrans.communication.msb.tibrv.marker.EsListener.onMsg ] [ < MESSAGE > < HEADER > < MESSAGENAME > RAIL-TRANSFERRING < /MESSAGENAME > < TRANSACTIONID > MCS2025122917461724804-pKrr < /TRANSACTIONID > < CONVERSATIONID > 63fc4e7b-ab45-4fc4-9dd4-ed672190d1ed < /CONVERSATIONID > < TIME > 2025-12-29 17:46:17.245 < /TIME > < /HEADER > < ORIGINATED > < ORIGINATEDTYPE > M < /ORIGINATEDTYPE > < ORIGINATEDNAME / > < MACHINENAME > 6ACM3901 < /MACHINENAME > < CONNECTIONID > 6ACM3901 < /CONNECTIONID > < USERNAME / > < /ORIGINATED > < DATA > < LIST > < DATAID > 0 < /DATAID > < CEID > 111 < /CEID > < RPTIDCOUNT > < LIST > < RPTID > 3 < /RPTID > < VCOUNT > < COMMANDID > N4PDML39520251229174042 < /COMMANDID > < /VCOUNT > < /LIST > < /RPTIDCOUNT > < /LIST > < /DATA > < TAIL > < SECSII > < ![CDATA[RECV S6F11:TransferCommandStateEventReportSend W [D=6] [len=57] [SB=430083793] < L.3 < U4.1 [DATAID] '0' > < U2.1 [CEID] '111' > < L.1 [RPTIDCOUNT] < L.2 < U2.1 [RPTID] '3' > < L.1 [VCOUNT] < A.23 [COMMANDID] 'N4PDML39520251229174042' > > > > > .]] > < /SECSII > < /TAIL > < /MESSAGE > . transactionId=MCS2025122917461724804-pKrr. [GTXN:MCS2025122917461724804-pKrr] ],WELL,6ACM3901,'MCS2025122917461724804-pKrr,,,ts13_m16a,EsListener.onMsg,[2025-12-29 17:46:17.248],Tibrv Dispatcher,
,RAIL-VEHICLEACQUIRESTARTED,[ 2025-12-29 17:46:17.637 ] [ WELL ] [ Tibrv Dispatcher ] [ kr.co.aim.nanotrans.communication.msb.tibrv.marker.EsListener.onMsg ] [ < MESSAGE > < HEADER > < MESSAGENAME > RAIL-VEHICLEACQUIRESTARTED < /MESSAGENAME > < TRANSACTIONID > MCS2025122917461763704-N6Tp < /TRANSACTIONID > < CONVERSATIONID > 42c4261e-c0c4-40dd-a28b-821461335393 < /CONVERSATIONID > < TIME > 2025-12-29 17:46:17.633 < /TIME > < /HEADER > < ORIGINATED > < ORIGINATEDTYPE > M < /ORIGINATEDTYPE > < ORIGINATEDNAME / > < MACHINENAME > 6ACM3901 < /MACHINENAME > < CONNECTIONID > 6ACM3901 < /CONNECTIONID > < USERNAME / > < /ORIGINATED > < DATA > < LIST > < DATAID > 0 < /DATAID > < CEID > 202 < /CEID > < RPTIDCOUNT > < LIST > < RPTID > 7 < /RPTID > < VCOUNT > < VEHICLEID > V00772 < /VEHICLEID > < CARRIERID > 4PDML395 < /CARRIERID > < TRANSFERPORT > 6ABL6022_AI623 < /TRANSFERPORT > < /VCOUNT > < /LIST > < /RPTIDCOUNT > < /LIST > < /DATA > < TAIL > < SECSII > < ![CDATA[RECV S6F11:VehicleAquireDepositEventReportSend W [D=6] [len=66] [SB=430083814] < L.3 < U4.1 [DATAID] '0' > < U2.1 [CEID] '202' > < L.1 [RPTIDCOUNT] < L.2 < U2.1 [RPTID] '7' > < L.3 [VCOUNT] < A.6 [VEHICLEID] 'V00772' > < A.8 [CARRIERID] '4PDML395' > < A.14 [TRANSFERPORT] '6ABL6022_AI623' > > > > > .]] > < /SECSII > < /TAIL > < /MESSAGE > . transactionId=MCS2025122917461763704-N6Tp. [GTXN:MCS2025122917461763704-N6Tp] ],WELL,6ACM3901,'MCS2025122917461763704-N6Tp,4PDML395,,ts13_m16a,EsListener.onMsg,[2025-12-29 17:46:17.637],Tibrv Dispatcher,
N4PDML39520251229174042,RAIL-CARRIERINSTALLED,[ 2025-12-29 17:46:25.537 ] [ WELL ] [ Tibrv Dispatcher ] [ kr.co.aim.nanotrans.communication.msb.tibrv.marker.EsListener.onMsg ] [ < MESSAGE > < HEADER > < MESSAGENAME > RAIL-CARRIERINSTALLED < /MESSAGENAME > < TRANSACTIONID > MCS2025122917462553704-V2kY < /TRANSACTIONID > < CONVERSATIONID > a3c25936-3650-4379-b716-a6e084222180 < /CONVERSATIONID > < TIME > 2025-12-29 17:46:25.534 < /TIME > < /HEADER > < ORIGINATED > < ORIGINATEDTYPE > M < /ORIGINATEDTYPE > < ORIGINATEDNAME / > < MACHINENAME > 6ACM3901 < /MACHINENAME > < CONNECTIONID > 6ACM3901 < /CONNECTIONID > < USERNAME / > < /ORIGINATED > < DATA > < LIST > < DATAID > 0 < /DATAID > < CEID > 151 < /CEID > < RPTIDCOUNT > < LIST > < RPTID > 8 < /RPTID > < VCOUNT > < VEHICLEID > V00772 < /VEHICLEID > < CARRIERID > 4PDML395 < /CARRIERID > < CARRIERLOC > V00772 < /CARRIERLOC > < COMMANDID > N4PDML39520251229174042 < /COMMANDID > < /VCOUNT > < /LIST > < /RPTIDCOUNT > < /LIST > < /DATA > < TAIL > < SECSII > < ![CDATA[RECV S6F11:CarrierInstallRemoveEventReportSend W [D=6] [len=83] [SB=430084303] < L.3 < U4.1 [DATAID] '0' > < U2.1 [CEID] '151' > < L.1 [RPTIDCOUNT] < L.2 < U2.1 [RPTID] '8' > < L.4 [VCOUNT] < A.6 [VEHICLEID] 'V00772' > < A.8 [CARRIERID] '4PDML395' > < A.6 [CARRIERLOC] 'V00772' > < A.23 [COMMANDID] 'N4PDML39520251229174042' > > > > > .]] > < /SECSII > < /TAIL > < /MESSAGE > . transactionId=MCS2025122917462553704-V2kY. [GTXN:MCS2025122917462553704-V2kY] ],WELL,6ACM3901,'MCS2025122917462553704-V2kY,4PDML395,,ts03_m16a,EsListener.onMsg,[2025-12-29 17:46:25.537],Tibrv Dispatcher,
,RAIL-VEHICLEACQUIRECOMPLETED,[ 2025-12-29 17:46:25.538 ] [ WELL ] [ Tibrv Dispatcher ] [ kr.co.aim.nanotrans.communication.msb.tibrv.marker.EsListener.onMsg ] [ < MESSAGE > < HEADER > < MESSAGENAME > RAIL-VEHICLEACQUIRECOMPLETED < /MESSAGENAME > < TRANSACTIONID > MCS2025122917462553804-6B8a < /TRANSACTIONID > < CONVERSATIONID > 48b1ab0c-2bf3-4800-8b30-e1495e552dfb < /CONVERSATIONID > < TIME > 2025-12-29 17:46:25.535 < /TIME > < /HEADER > < ORIGINATED > < ORIGINATEDTYPE > M < /ORIGINATEDTYPE > < ORIGINATEDNAME / > < MACHINENAME > 6ACM3901 < /MACHINENAME > < CONNECTIONID > 6ACM3901 < /CONNECTIONID > < USERNAME / > < /ORIGINATED > < DATA > < LIST > < DATAID > 0 < /DATAID > < CEID > 203 < /CEID > < RPTIDCOUNT > < LIST > < RPTID > 7 < /RPTID > < VCOUNT > < VEHICLEID > V00772 < /VEHICLEID > < CARRIERID > 4PDML395 < /CARRIERID > < TRANSFERPORT > 6ABL6022_AI623 < /TRANSFERPORT > < /VCOUNT > < /LIST > < /RPTIDCOUNT > < /LIST > < /DATA > < TAIL > < SECSII > < ![CDATA[RECV S6F11:VehicleAquireDepositEventReportSend W [D=6] [len=66] [SB=430084304] < L.3 < U4.1 [DATAID] '0' > < U2.1 [CEID] '203' > < L.1 [RPTIDCOUNT] < L.2 < U2.1 [RPTID] '7' > < L.3 [VCOUNT] < A.6 [VEHICLEID] 'V00772' > < A.8 [CARRIERID] '4PDML395' > < A.14 [TRANSFERPORT] '6ABL6022_AI623' > > > > > .]] > < /SECSII > < /TAIL > < /MESSAGE > . transactionId=MCS2025122917462553804-6B8a. [GTXN:MCS2025122917462553804-6B8a] ],WELL,6ACM3901,'MCS2025122917462553804-6B8a,4PDML395,,ts14_m16a,EsListener.onMsg,[2025-12-29 17:46:25.538],Tibrv Dispatcher,
,UI-CARRIER,[ 2025-12-29 17:46:25.554 ] [ WELL ] [ THREAD-ID=289 ] [ kr.co.aim.nanotrans.server.extension.framework.communication.msb.tibrv.marker.UiSenderEx.send ] [ < ?xml version="1.0" encoding="UTF-8"? > < MESSAGE > < HEADER > < MESSAGENAME > UI-CARRIER < /MESSAGENAME > < TRANSACTIONID / > < CONVERSATIONID / > < TIME / > < /HEADER > < ORIGINATED > < ORIGINATEDTYPE > N < /ORIGINATEDTYPE > < ORIGINATEDNAME / > < MACHINENAME > 6ABL6022 < /MACHINENAME > < CONNECTIONID / > < USERNAME / > < /ORIGINATED > < DATA > < CARRIERNAME > 4PDML395 < /CARRIERNAME > < MACHINENAME > 6ABL6022 < /MACHINENAME > < UNITNAME > 6ABL6022_AI623 < /UNITNAME > < CARRIERKIND > CARRIER < /CARRIERKIND > < STATE > MOVING < /STATE > < TYPE > FOUP < /TYPE > < RESERVED > T < /RESERVED > < HOLDED > F < /HOLDED > < PRODUCTEMPTY / > < LOTID / > < CONTAINERNAME / > < SLOTNUMBER / > < MAXCAPA > -1 < /MAXCAPA > < CARRIERSHOPNAME > M16 < /CARRIERSHOPNAME > < /DATA > < TAIL / > < /MESSAGE > was sent to DocumentM16.REAL.NANOTRANS.MCSUIF.SENDER.ALL. transactionId=MCS2025122917462553804-6B8a. [GTXN:MCS2025122917462553804-6B8a] ],WELL,6ABL6022,'MCS2025122917462553804-6B8a,4PDML395,6ABL6022_AI623,ts14_m16a,UiSenderEx.send,[2025-12-29 17:46:25.554],THREAD-ID=289,
